env_1_1,env_1_2,env_1_3,env_1_4,env_1_5,env_1_6,env_1_7,env_1_8,env_1_9,env_1_10,env_1_11,env_1_12,env_1_13,env_1_14,env_1_15,env_1_16,env_1_17,env_1_18,env_1_19,env_1_20,env_1_21,env_1_22,env_1_23,env_1_24,env_1_25,env_1_26
0.35784825484608224,0.3747566377923873,0.3756807087836122,0.3914675093817894,0.35525944527524617,0.35363703055782847,0.31001523659038965,0.31181400073361354,0.1728647611523377,0.1419753957281115,0.09369797691938715,0.03257526593493411,0.06090403769645324,-0.03842301289467001,-0.13427245280889366,-0.078814085381338,-0.16330662227363787,-0.13116164893767107,-0.018904658446432097,0.056445924212070765,-0.018961090262690113,0.10604949070285828,0.14323100363985214,0.16208628424705848,0.22471149233938092,0.2647569199514686
0.3580598741570497,0.3702209305606501,0.3802728478316075,0.3898098247792105,0.3647470443836235,0.35038514714596086,0.3103679354420022,0.32196467368302245,0.17325978386614374,0.14009903783753277,0.10866651618182331,0.028914251855195947,0.05530317993284613,-0.023708416805394875,-0.12353629976580796,-0.0887743009508761,-0.16149375017634943,-0.13318614034592705,-0.024427922462684458,0.05652351795942552,-0.026727518975198226,0.09417059338054797,0.14668039840862276,0.159878389435964,0.22182641573319034,0.26424903360514657
0.3592519962755001,0.36203831720323915,0.3871434214610197,0.392469174120369,0.3689441607178127,0.34488304506080525,0.3138878699810953,0.32957591490082105,0.17342907931491777,0.14177788437120845,0.12565954685251546,0.026000959340876373,0.04800936768149882,-0.009325357636635532,-0.11474704438362349,-0.09771168985073785,-0.1671722016873113,-0.12640021444090177,-0.02694619226319799,0.04791061200304731,-0.02509805028074829,0.08046471600688469,0.15057419373042522,0.15570243503287154,0.21446206371152052,0.26824158460540054
0.35663497079653506,0.3577001213284049,0.39380942975649674,0.39443017973533473,0.37147653847239076,0.3373564515673937,0.31652605739115713,0.3357693067351372,0.1735348889704015,0.15096216246719898,0.14150983324398295,0.0168096272678536,0.044094410428599635,-5.290482774188064e-4,-0.09457267007138626,-0.11961428853587652,-0.16149375017634943,-0.12686577692503032,-0.02448435427894247,0.040271154877119714,-0.022361107192234986,0.0715343810840552,0.14005671397533928,0.16019581840241529,0.20298524308004853,0.2777644535989391
0.3458564938912559,0.3598092604610479,0.39488163426539885,0.39574927344036565,0.37655540193561127,0.32871532970288647,0.32300160830676333,0.33933861911345614,0.17902993707852488,0.14991111988939362,0.157769250303321,0.0048884060833497755,0.04769899269207979,-1.410795406450211e-4,-0.06623684433283485,-0.1452413870940436,-0.14019073953895206,-0.1389915634434694,-0.026769842837391724,0.03632798171609153,-0.012711266612115916,0.0603397195338732,0.13214920572218616,0.15310657148500326,0.19737733133940916,0.28718151293699384
0.3377726362122965,0.36185491380040063,0.39458536723004434,0.3939222933890127,0.38177534493947685,0.32212691515476427,0.32916678423295054,0.34452329223216044,0.18691628340058122,0.14043057475804857,0.17417680088033632,0.003766823735221906,0.04417905815298665,0.007970994046443382,-0.050852120425495896,-0.15928585536525494,-0.11924042775316723,-0.14956547501481335,-0.041597302559182876,0.0436429558985356,-0.009163116164893773,0.04902514037414294,0.1279591433650292,0.14162975085353122,0.19140966677012497,0.29361473999040655
0.3326585028639147,0.36284247058491575,0.3944866115515928,0.3936189723766259,0.3826641460455405,0.3250260997150193,0.3379137157529415,0.3383933861911345,0.19865410118224655,0.1379898987048898,0.18634491126096892,0.0017282243729014285,0.03682176010834908,0.028547445049518918,-0.05298242148923563,-0.1639203182754437,-0.10427188849073107,-0.15537089811235574,-0.05947208035890635,0.04773426257724105,-0.005495048108123366,0.040983606557377046,0.1243898309867103,0.13835670551056686,0.18321999943568182,0.2896715668293784
0.32861657402443495,0.36145283710956233,0.39318867977765865,0.3938023757794644,0.3815002398352191,0.3298298580739821,0.3478033915521571,0.3277842047346293,0.20687903840185096,0.14610197229197822,0.1925241951412206,-0.002151462994836504,0.0347549448378996,0.04989983352614204,-0.05474591574729833,-0.17282949126717642,-0.08849919584661832,-0.16375102282666967,-0.07728337236533958,0.05241810332665557,-0.002969724330577584,0.03645495330267204,0.12020682260658559,0.1381944640388251,0.18238763014587622,0.27726362122964926
0.32668378431759826,0.3567831043142123,0.3888081600406309,0.39450071950565724,0.38132389040941284,0.3339282187297198,0.35825738551395275,0.3154326909511582,0.21593634491126096,0.15981490364267373,0.19039389407748086,-0.006701278180638255,0.04092717474111903,0.06848706300612285,-0.055648824807426424,-0.17594734911543128,-0.08455602268559013,-0.17369007646511103,-0.08576930673513727,0.05114133348381817,-0.005382184475607348,0.03955870319686238,0.12339522022516294,0.1320010722045089,0.18075816145142629,0.2637975790750825
0.32914562230185374,0.3492282949126717,0.38652267148218167,0.39335092124940035,0.38243841878050844,0.3382875765356508,0.3579046866623402,0.3142194069016111,0.2284853700516351,0.16728506531982731,0.18597105047825963,-2.6805112722553496e-4,0.04590022854885583,0.0811066279168195,-0.07082192940379786,-0.16412488360937896,-0.08359668180920403,-0.18287435456110154,-0.08760334076352248,0.045018481419824494,-0.006355633306057956,0.04494088767246974,0.12189272311729353,0.13023052396941395,0.17574983775852826,0.24947095172258119
0.3332510369346237,0.34200502243164693,0.38753139019779353,0.3882297339239863,0.3891538049152112,0.3366510538641686,0.3534324652238932,0.31550323072148073,0.25112158234812787,0.16614937501763494,0.1766456928416241,0.019285573206173634,0.04526537061595327,0.08814649699500578,-0.08589627832171778,-0.1499463897745549,-0.0792443779803053,-0.1956491069665077,-0.08514150277926695,0.03231426878474083,0.00930419570553879,0.03575660957647921,0.12047487373381113,0.1331508704607658,0.17023362771930814,0.2376414322394966
0.3339282187297198,0.34051663327784204,0.3859936232047628,0.3822832312857989,0.3951426314155921,0.33344854829152676,0.35686775203859933,0.3115247876752913,0.2763395502384244,0.16220620185660675,0.16593070172963514,0.03664541068254281,0.04870065743065939,0.0905660111170678,-0.09035439180610028,-0.1499746056826839,-0.06739369656612397,-0.1992043113907621,-0.09312660477977484,0.016139499449789787,0.031467791540870746,0.019461922631979905,0.11922631979910274,0.14205298947546627,0.16233317344318726,0.23189244095821224
0.3331170113710109,0.3449676927851923,0.3815002398352191,0.37630145876245025,0.39834513698823393,0.3322775881041731,0.36480347619988146,0.3070384582827798,0.29039107248666796,0.16535227561299062,0.15386134702745405,0.057588668491295396,0.049617674444851996,0.08272198865720493,-0.08093027849101324,-0.148683727885782,-0.06705510566857593,-0.18543494822380857,-0.10637397364634181,-0.00214440901780424,0.046817245563048455,0.0074066758838633095,0.11512090516633279,0.14618662001636523,0.157571738946418,0.229945543297311
0.3279393922293389,0.35175361869021754,0.37843175982619,0.37492593324116136,0.3941409666770125,0.3432747382974521,0.3622922603764002,0.30595214581981317,0.3012330351852374,0.1675037386078271,0.15040489828165118,0.07769250303321013,0.03747072599531615,0.07375638384921418,-0.06242769673541943,-0.14295589853559437,-0.07169662255579695,-0.17326683784317598,-0.11888067492452245,-0.008612905956378203,0.04867949549956265,-0.002560593662707044,0.10949183149459667,0.1455729240145594,0.1597161479642222,0.22713100646144294
0.3209982788296041,0.35784825484608224,0.3747566377923873,0.3756807087836122,0.3914675093817894,0.35525944527524617,0.35363703055782847,0.31001523659038965,0.31181400073361354,0.1728647611523377,0.1419753957281115,0.09369797691938715,0.03257526593493411,0.06090403769645324,-0.03842301289467001,-0.13427245280889366,-0.078814085381338,-0.16330662227363787,-0.13116164893767107,-0.018904658446432097,0.056445924212070765,-0.018961090262690113,0.10604949070285828,0.14323100363985214,0.16208628424705848,0.22471149233938092
0.3180638243841878,0.3580598741570497,0.3702209305606501,0.3802728478316075,0.3898098247792105,0.3647470443836235,0.35038514714596086,0.3103679354420022,0.32196467368302245,0.17325978386614374,0.14009903783753277,0.10866651618182331,0.028914251855195947,0.05530317993284613,-0.023708416805394875,-0.12353629976580796,-0.0887743009508761,-0.16149375017634943,-0.13318614034592705,-0.024427922462684458,0.05652351795942552,-0.026727518975198226,0.09417059338054797,0.14668039840862276,0.159878389435964,0.22182641573319034
0.3135563330605795,0.3592519962755001,0.36203831720323915,0.3871434214610197,0.392469174120369,0.3689441607178127,0.34488304506080525,0.3138878699810953,0.32957591490082105,0.17342907931491777,0.14177788437120845,0.12565954685251546,0.026000959340876373,0.04800936768149882,-0.009325357636635532,-0.11474704438362349,-0.09771168985073785,-0.1671722016873113,-0.12640021444090177,-0.02694619226319799,0.04791061200304731,-0.02509805028074829,0.08046471600688469,0.15057419373042522,0.15570243503287154,0.21446206371152052
0.3094438644507773,0.35663497079653506,0.3577001213284049,0.39380942975649674,0.39443017973533473,0.37147653847239076,0.3373564515673937,0.31652605739115713,0.3357693067351372,0.1735348889704015,0.15096216246719898,0.14150983324398295,0.0168096272678536,0.044094410428599635,-5.290482774188064e-4,-0.09457267007138626,-0.11961428853587652,-0.16149375017634943,-0.12686577692503032,-0.02448435427894247,0.040271154877119714,-0.022361107192234986,0.0715343810840552,0.14005671397533928,0.16019581840241529,0.20298524308004853
0.3108899297423887,0.3458564938912559,0.3598092604610479,0.39488163426539885,0.39574927344036565,0.37655540193561127,0.32871532970288647,0.32300160830676333,0.33933861911345614,0.17902993707852488,0.14991111988939362,0.157769250303321,0.0048884060833497755,0.04769899269207979,-1.410795406450211e-4,-0.06623684433283485,-0.1452413870940436,-0.14019073953895206,-0.1389915634434694,-0.026769842837391724,0.03632798171609153,-0.012711266612115916,0.0603397195338732,0.13214920572218616,0.15310657148500326,0.19737733133940916
0.3096131598995513,0.3377726362122965,0.36185491380040063,0.39458536723004434,0.3939222933890127,0.38177534493947685,0.32212691515476427,0.32916678423295054,0.34452329223216044,0.18691628340058122,0.14043057475804857,0.17417680088033632,0.003766823735221906,0.04417905815298665,0.007970994046443382,-0.050852120425495896,-0.15928585536525494,-0.11924042775316723,-0.14956547501481335,-0.041597302559182876,0.0436429558985356,-0.009163116164893773,0.04902514037414294,0.1279591433650292,0.14162975085353122,0.19140966677012497
0.30241810332665553,0.3326585028639147,0.36284247058491575,0.3944866115515928,0.3936189723766259,0.3826641460455405,0.3250260997150193,0.3379137157529415,0.3383933861911345,0.19865410118224655,0.1379898987048898,0.18634491126096892,0.0017282243729014285,0.03682176010834908,0.028547445049518918,-0.05298242148923563,-0.1639203182754437,-0.10427188849073107,-0.15537089811235574,-0.05947208035890635,0.04773426257724105,-0.005495048108123366,0.040983606557377046,0.1243898309867103,0.13835670551056686,0.18321999943568182
0.2957450410541463,0.32861657402443495,0.36145283710956233,0.39318867977765865,0.3938023757794644,0.3815002398352191,0.3298298580739821,0.3478033915521571,0.3277842047346293,0.20687903840185096,0.14610197229197822,0.1925241951412206,-0.002151462994836504,0.0347549448378996,0.04989983352614204,-0.05474591574729833,-0.17282949126717642,-0.08849919584661832,-0.16375102282666967,-0.07728337236533958,0.05241810332665557,-0.002969724330577584,0.03645495330267204,0.12020682260658559,0.1381944640388251,0.18238763014587622
0.2926201292288592,0.32668378431759826,0.3567831043142123,0.3888081600406309,0.39450071950565724,0.38132389040941284,0.3339282187297198,0.35825738551395275,0.3154326909511582,0.21593634491126096,0.15981490364267373,0.19039389407748086,-0.006701278180638255,0.04092717474111903,0.06848706300612285,-0.055648824807426424,-0.17594734911543128,-0.08455602268559013,-0.17369007646511103,-0.08576930673513727,0.05114133348381817,-0.005382184475607348,0.03955870319686238,0.12339522022516294,0.1320010722045089,0.18075816145142629
0.28754831974267087,0.32914562230185374,0.3492282949126717,0.38652267148218167,0.39335092124940035,0.38243841878050844,0.3382875765356508,0.3579046866623402,0.3142194069016111,0.2284853700516351,0.16728506531982731,0.18597105047825963,-2.6805112722553496e-4,0.04590022854885583,0.0811066279168195,-0.07082192940379786,-0.16412488360937896,-0.08359668180920403,-0.18287435456110154,-0.08760334076352248,0.045018481419824494,-0.006355633306057956,0.04494088767246974,0.12189272311729353,0.13023052396941395,0.17574983775852826
0.28186281425467674,0.3332510369346237,0.34200502243164693,0.38753139019779353,0.3882297339239863,0.3891538049152112,0.3366510538641686,0.3534324652238932,0.31550323072148073,0.25112158234812787,0.16614937501763494,0.1766456928416241,0.019285573206173634,0.04526537061595327,0.08814649699500578,-0.08589627832171778,-0.1499463897745549,-0.0792443779803053,-0.1956491069665077,-0.08514150277926695,0.03231426878474083,0.00930419570553879,0.03575660957647921,0.12047487373381113,0.1331508704607658,0.17023362771930814
0.27619847069777936,0.3339282187297198,0.34051663327784204,0.3859936232047628,0.3822832312857989,0.3951426314155921,0.33344854829152676,0.35686775203859933,0.3115247876752913,0.2763395502384244,0.16220620185660675,0.16593070172963514,0.03664541068254281,0.04870065743065939,0.0905660111170678,-0.09035439180610028,-0.1499746056826839,-0.06739369656612397,-0.1992043113907621,-0.09312660477977484,0.016139499449789787,0.031467791540870746,0.019461922631979905,0.11922631979910274,0.14205298947546627,0.16233317344318726
0.26932789706836713,0.3331170113710109,0.3449676927851923,0.3815002398352191,0.37630145876245025,0.39834513698823393,0.3322775881041731,0.36480347619988146,0.3070384582827798,0.29039107248666796,0.16535227561299062,0.15386134702745405,0.057588668491295396,0.049617674444851996,0.08272198865720493,-0.08093027849101324,-0.148683727885782,-0.06705510566857593,-0.18543494822380857,-0.10637397364634181,-0.00214440901780424,0.046817245563048455,0.0074066758838633095,0.11512090516633279,0.14618662001636523,0.157571738946418
0.26410795406450155,0.3279393922293389,0.35175361869021754,0.37843175982619,0.37492593324116136,0.3941409666770125,0.3432747382974521,0.3622922603764002,0.30595214581981317,0.3012330351852374,0.1675037386078271,0.15040489828165118,0.07769250303321013,0.03747072599531615,0.07375638384921418,-0.06242769673541943,-0.14295589853559437,-0.07169662255579695,-0.17326683784317598,-0.11888067492452245,-0.008612905956378203,0.04867949549956265,-0.002560593662707044,0.10949183149459667,0.1455729240145594,0.1597161479642222
0.26328969272876046,0.3209982788296041,0.35784825484608224,0.3747566377923873,0.3756807087836122,0.3914675093817894,0.35525944527524617,0.35363703055782847,0.31001523659038965,0.31181400073361354,0.1728647611523377,0.1419753957281115,0.09369797691938715,0.03257526593493411,0.06090403769645324,-0.03842301289467001,-0.13427245280889366,-0.078814085381338,-0.16330662227363787,-0.13116164893767107,-0.018904658446432097,0.056445924212070765,-0.018961090262690113,0.10604949070285828,0.14323100363985214,0.16208628424705848
0.2601012951101831,0.3180638243841878,0.3580598741570497,0.3702209305606501,0.3802728478316075,0.3898098247792105,0.3647470443836235,0.35038514714596086,0.3103679354420022,0.32196467368302245,0.17325978386614374,0.14009903783753277,0.10866651618182331,0.028914251855195947,0.05530317993284613,-0.023708416805394875,-0.12353629976580796,-0.0887743009508761,-0.16149375017634943,-0.13318614034592705,-0.024427922462684458,0.05652351795942552,-0.026727518975198226,0.09417059338054797,0.14668039840862276,0.159878389435964
